AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
7.246549,1.264357,0.410676,-0.105824,-0.17348,-0.543093,R1
9.662066,1.68581,0.547568,-0.141098,-0.231306,-0.724124,R1
9.502254,1.073112,0.526352,-0.150225,-0.215877,-0.690777,R1
9.342443,0.460415,0.505137,-0.159351,-0.200448,-0.65743,R1
9.507805,1.935353,0.736125,-0.088862,-0.440294,-0.695404,R1
9.830104,2.483917,1.140969,-0.128891,-0.427612,-0.610004,R1
10.152403,3.032482,1.545812,-0.168919,-0.41493,-0.524604,R1
10.047161,2.722393,1.487098,-0.158658,-0.402889,-0.504152,R1
9.941918,2.412304,1.428384,-0.148397,-0.390847,-0.4837,R1
9.836676,2.102215,1.36967,-0.138136,-0.378806,-0.463248,R1
10.073172,2.070833,1.039496,-0.143556,-0.303115,-0.542021,R1
10.068055,2.094446,1.259865,-0.140389,-0.30445,-0.509359,R1
10.062939,2.11806,1.480233,-0.137221,-0.305785,-0.476697,R1
10.057822,2.141673,1.700601,-0.134054,-0.30712,-0.444036,R1
10.038971,2.378018,1.543318,-0.199913,-0.334137,-0.499325,R1
10.020119,2.614363,1.386036,-0.265773,-0.361154,-0.554613,R1
9.733459,2.330755,1.449841,-0.012769,-0.397174,-0.626105,R1
9.689185,2.901445,1.601492,0.034346,-0.394743,-0.5688,R1
9.644912,3.472135,1.753142,0.081462,-0.392311,-0.511495,R1
10.668427,4.47172,1.770728,0.126398,-0.381045,-0.534009,R1
11.69194,5.471306,1.788315,0.171335,-0.36978,-0.556522,R1
12.715455,6.470891,1.805901,0.216271,-0.358514,-0.579036,R1
9.305719,2.531559,1.791015,-0.19854,-0.498199,-0.509499,R2
9.641138,2.238038,1.558228,-0.137232,-0.473409,-0.500952,R2
9.976558,1.944518,1.32544,-0.075925,-0.448618,-0.492406,R2
10.311977,1.650997,1.092653,-0.014617,-0.423828,-0.48386,R2
10.647396,1.357476,0.859865,0.046691,-0.399037,-0.475314,R2
9.922232,1.056551,0.843861,0.03713,-0.381709,-0.469072,R2
9.546204,3.119419,-0.541034,-0.036227,-0.259294,-0.917099,R1
9.244816,3.073514,-0.228784,-0.040349,-0.210528,-0.854191,R1
8.943428,3.027608,0.083466,-0.04447,-0.161762,-0.791282,R1
9.080009,3.148206,0.188617,-0.046269,-0.144667,-0.758486,R1
9.216589,3.268804,0.293769,-0.048068,-0.127571,-0.72569,R1
9.35317,3.389402,0.39892,-0.049867,-0.110476,-0.692894,R1
9.448662,3.261585,1.414879,-0.253687,-0.600585,-0.472002,R1
9.464791,3.163625,1.409911,-0.252187,-0.584638,-0.460009,R1
9.480921,3.065665,1.404943,-0.250687,-0.568692,-0.448016,R1
9.49705,2.967705,1.399975,-0.249187,-0.552745,-0.436023,R1
9.620339,2.785936,1.316906,-0.248254,-0.530771,-0.462057,R1
9.743629,2.604167,1.233837,-0.247322,-0.508796,-0.48809,R1
9.39695,3.966249,1.776831,-0.069218,-0.487562,-0.560238,R2
9.254444,3.615297,1.94967,-0.072614,-0.463697,-0.536254,R2
9.111938,3.264345,2.122508,-0.076009,-0.439832,-0.51227,R2
8.969431,2.913393,2.295347,-0.079405,-0.415967,-0.488286,R2
8.826925,2.562442,2.468185,-0.082801,-0.392102,-0.464302,R2
9.217116,3.186449,2.351748,-0.110976,-0.403753,-0.421079,R2
9.868099,2.198404,0.300918,-0.065086,-0.366072,-0.958998,R1
9.765121,2.163678,0.457076,-0.042918,-0.352793,-0.882668,R1
9.789847,2.513521,0.769579,-0.004952,-0.360198,-0.841051,R1
9.814573,2.863365,1.082083,0.033015,-0.367603,-0.799433,R1
9.839299,3.213208,1.394586,0.070981,-0.375007,-0.757815,R1
9.864025,3.563051,1.707089,0.108947,-0.382412,-0.716198,R1
9.612649,3.26725,1.918697,0.204881,-0.611954,-0.529695,R1
9.783363,3.818265,1.993763,0.18048,-0.599257,-0.434225,R1
9.954077,4.36928,2.068829,0.156079,-0.58656,-0.338755,R1
10.124791,4.920296,2.143895,0.131679,-0.573863,-0.243285,R1
10.295506,5.471311,2.218961,0.107278,-0.561166,-0.147814,R1
10.67462,6.2984,2.444397,0.12208,-0.555043,-0.167187,R1
10.098028,1.280781,1.369252,0.010677,-0.258392,-1.175273,R2
9.997106,1.573061,1.569502,0.037526,-0.251856,-1.050272,R2
9.896183,1.865342,1.769751,0.064375,-0.24532,-0.92527,R2
9.795261,2.157623,1.970001,0.091224,-0.238784,-0.800268,R2
10.640047,2.584845,2.209785,0.119447,-0.239872,-0.740972,R2
11.484833,3.012067,2.449568,0.14767,-0.240961,-0.681676,R2
9.260967,2.910767,1.313661,-0.22197,-0.197703,-0.889147,R1
9.128072,2.579625,1.511993,-0.193751,-0.187189,-0.882672,R1
9.284063,2.7878,1.74299,-0.191482,-0.188107,-0.836941,R1
9.440054,2.995976,1.973988,-0.189212,-0.189025,-0.791211,R1
9.596045,3.204152,2.204985,-0.186943,-0.189943,-0.745481,R1
9.752037,3.412327,2.435983,-0.184674,-0.190861,-0.69975,R1
9.525576,0.669753,1.431572,-0.141522,-0.401599,-0.637132,R1
9.506742,0.650982,1.335844,-0.105182,-0.388057,-0.608633,R1
9.48791,0.632211,1.240116,-0.068842,-0.374514,-0.580134,R1
9.469078,0.613441,1.144388,-0.032502,-0.360971,-0.551635,R1
9.450245,0.59467,1.048661,0.003838,-0.347429,-0.523135,R1
9.321836,0.385869,1.325442,-0.017313,-0.340286,-0.520298,R1
10.67157,3.048265,0.609909,0.277317,-0.290377,-0.703905,R1
10.990382,3.033124,0.383798,0.248612,-0.289441,-0.623448,R1
11.291279,3.675576,0.682598,0.175922,-0.297133,-0.517218,R1
11.592175,4.318027,0.981397,0.103233,-0.304825,-0.410987,R1
11.893072,4.960479,1.280197,0.030543,-0.312517,-0.304757,R1
12.193969,5.602931,1.578996,-0.042147,-0.320209,-0.198527,R1
9.271711,1.88778,1.163637,-0.192361,-0.347317,-0.674317,R1
9.403884,2.229445,1.408176,-0.186124,-0.334605,-0.620093,R1
9.536057,2.57111,1.652715,-0.179887,-0.321894,-0.56587,R1
9.66823,2.912775,1.897255,-0.17365,-0.309183,-0.511647,R1
9.800403,3.25444,2.141794,-0.167413,-0.296472,-0.457423,R1
10.094172,2.614664,2.160907,-0.178167,-0.298314,-0.458906,R1
10.301778,3.344154,0.640623,-0.635241,-0.660175,-0.594157,R1
9.974802,3.130229,0.82869,-0.65052,-0.635531,-0.573928,R1
9.647826,2.916304,1.016758,-0.6658,-0.610887,-0.553699,R1
9.618395,3.574142,0.817428,-0.53659,-0.563019,-0.559527,R1
9.588964,4.231981,0.618098,-0.407381,-0.51515,-0.565354,R1
9.559533,4.889819,0.418769,-0.278171,-0.467282,-0.571182,R1
9.920385,2.608558,0.115205,0.17158,-0.542435,-0.791275,R1
9.772145,3.215032,0.252927,0.23314,-0.487705,-0.702812,R1
9.623904,3.821506,0.390648,0.294699,-0.432974,-0.614348,R1
9.498593,4.493095,0.668522,0.263996,-0.425814,-0.556343,R1
9.373281,5.164684,0.946396,0.233293,-0.418654,-0.498338,R1
9.247971,5.836273,1.22427,0.20259,-0.411493,-0.440332,R1
9.597345,1.885558,0.217558,-0.173274,-0.43229,-0.886671,R2
9.506545,1.879061,0.571655,-0.158436,-0.405932,-0.834389,R2
9.415745,1.872565,0.925751,-0.143598,-0.379575,-0.782106,R2
10.134932,2.974121,1.068635,-0.067933,-0.354402,-0.768185,R2
10.854117,4.075676,1.21152,0.007733,-0.329229,-0.754264,R2
11.573303,5.177233,1.354405,0.083398,-0.304056,-0.740342,R2
9.311789,3.120977,0.146739,-0.052679,-0.278239,-0.451479,R1
9.175266,3.426576,0.465081,-0.104621,-0.256543,-0.380015,R1
9.040481,4.31106,0.884964,-0.163203,-0.258452,-0.352261,R1
8.905695,5.195545,1.304848,-0.221786,-0.260361,-0.324507,R1
8.770908,6.08003,1.724731,-0.280368,-0.262271,-0.296753,R1
8.636123,6.964515,2.144614,-0.338951,-0.26418,-0.268999,R1
10.70408,3.487774,0.699379,-0.14932,-0.344998,-0.715109,R2
10.585239,3.509865,1.073142,-0.103737,-0.338665,-0.626926,R2
10.4664,3.531956,1.446904,-0.058154,-0.332332,-0.538743,R2
10.347561,3.554047,1.820667,-0.012571,-0.325999,-0.45056,R2
10.089725,3.272799,1.858883,-0.019428,-0.324467,-0.447255,R2
9.831891,2.991551,1.897098,-0.026285,-0.322935,-0.443951,R2
9.997195,2.224134,0.381468,0.061129,-0.565301,-0.786654,R2
9.971025,1.631411,0.421173,0.038164,-0.527674,-0.705935,R2
9.994795,1.874024,0.544313,0.043731,-0.497018,-0.672327,R2
10.018564,2.116637,0.667452,0.049299,-0.466362,-0.638718,R2
10.042333,2.359251,0.790591,0.054866,-0.435706,-0.605109,R2
10.066102,2.601864,0.913731,0.060433,-0.405051,-0.5715,R2
9.422318,2.323709,1.333236,-0.253253,-0.485245,-0.61595,R2
9.540429,2.632454,1.137545,-0.225856,-0.456321,-0.570362,R2
9.658539,2.9412,0.941855,-0.198459,-0.427397,-0.524774,R2
9.776649,3.249946,0.746165,-0.171062,-0.398473,-0.479186,R2
9.89476,3.558692,0.550475,-0.143665,-0.369549,-0.433597,R2
9.883455,3.397047,0.58686,-0.107656,-0.347976,-0.419274,R2
9.729227,2.3701,0.703356,-0.269233,-0.499576,-0.556268,R2
9.727831,2.259258,0.927498,-0.234678,-0.4886,-0.52075,R2
9.726435,2.148416,1.15164,-0.200122,-0.477624,-0.485232,R2
9.725039,2.037574,1.375782,-0.165567,-0.466648,-0.449714,R2
9.257956,2.060976,1.095354,-0.196687,-0.4656,-0.510451,R2
8.790872,2.084378,0.814926,-0.227808,-0.464551,-0.571189,R2
9.078309,2.218946,1.109739,0.126161,-0.342006,-0.646133,R2
8.84911,2.074989,1.386996,0.121361,-0.319338,-0.580557,R2
9.084188,2.155305,1.696449,0.090037,-0.320226,-0.555307,R2
9.319268,2.23562,2.005903,0.058713,-0.321113,-0.530057,R2
9.554348,2.315937,2.315357,0.027389,-0.322,-0.504807,R2
9.789427,2.396252,2.62481,-0.003935,-0.322888,-0.479557,R2
9.693281,2.122569,1.219734,-0.014321,-0.389837,-0.728031,R1
9.600291,2.420185,1.574608,0.009582,-0.397453,-0.655168,R1
9.526698,2.486218,1.47575,-0.019715,-0.383209,-0.620625,R1
9.453104,2.55225,1.376891,-0.049011,-0.368965,-0.586082,R1
9.379511,2.618283,1.278033,-0.078308,-0.354722,-0.551539,R1
9.305918,2.684315,1.179174,-0.107604,-0.340478,-0.516997,R1
0,0,0,0,0,0,R1
0,0,0,0,0,0,R1
0,0,0,0,0,0,R1
2.146616,0.915202,0.615891,0.060974,-0.072364,-0.120687,R1
4.293231,1.830404,1.231783,0.121948,-0.144727,-0.241373,R1
6.439847,2.745606,1.847674,0.182922,-0.217091,-0.36206,R1
9.702194,2.759539,0.208909,-0.114077,-0.391495,-0.921367,R1
9.852819,3.093776,0.694914,-0.12181,-0.375136,-0.821514,R1
10.003445,3.428013,1.18092,-0.129542,-0.358778,-0.721661,R1
10.15407,3.76225,1.666925,-0.137274,-0.34242,-0.621809,R1
10.032573,3.808969,1.674104,-0.14682,-0.329284,-0.595578,R1
9.911076,3.855688,1.681283,-0.156365,-0.316148,-0.569347,R1
9.852604,1.273504,1.334318,-0.179603,-0.419419,-0.929666,R2
9.814642,1.445952,1.589386,-0.204038,-0.416745,-0.825796,R2
9.776681,1.6184,1.844455,-0.228474,-0.414071,-0.721927,R2
9.73872,1.790848,2.099523,-0.252909,-0.411396,-0.618057,R2
9.700758,1.963296,2.354591,-0.277344,-0.408722,-0.514187,R2
9.730511,2.056196,2.166552,-0.24307,-0.393349,-0.514209,R2
9.67882,2.663324,1.389752,-0.234588,-0.405563,-0.507677,R2
9.73582,2.751541,1.565282,-0.215003,-0.387967,-0.480216,R2
9.792819,2.839758,1.740813,-0.195418,-0.370371,-0.452756,R2
9.79076,2.67534,1.741928,-0.198821,-0.361133,-0.460464,R2
9.7887,2.510922,1.743044,-0.202224,-0.351894,-0.468172,R2
9.78664,2.346505,1.744159,-0.205627,-0.342656,-0.475881,R2
9.587877,2.425353,1.36494,0.129827,-0.540558,-0.678352,R2
9.783412,2.419424,1.569671,0.124935,-0.523868,-0.633603,R2
9.978947,2.413495,1.774401,0.120044,-0.507179,-0.588855,R2
9.681263,2.39358,1.654007,0.071252,-0.490861,-0.579363,R2
9.38358,2.373665,1.533612,0.02246,-0.474544,-0.569871,R2
9.085897,2.35375,1.413218,-0.026333,-0.458226,-0.56038,R2
9.590397,2.409473,1.16798,0.112597,-0.39464,-0.902995,R1
9.614064,2.602225,1.377018,0.073274,-0.403144,-0.792726,R1
9.637731,2.794978,1.586056,0.03395,-0.411648,-0.682457,R1
9.618542,2.841766,1.530376,0.045459,-0.406436,-0.653658,R1
9.599354,2.888555,1.474696,0.056968,-0.401224,-0.624859,R1
9.580165,2.935344,1.419016,0.068476,-0.396012,-0.596059,R1
9.117556,1.594123,0.887635,-0.110412,-0.539461,-0.514608,R2
9.012707,0.927318,1.203289,-0.217919,-0.550546,-0.555406,R2
9.12625,1.246487,1.226846,-0.1907,-0.538556,-0.563263,R2
9.239794,1.565657,1.250403,-0.163482,-0.526565,-0.571119,R2
9.353337,1.884826,1.27396,-0.136263,-0.514575,-0.578976,R2
9.466881,2.203995,1.297517,-0.109045,-0.502585,-0.586832,R2
10.133095,3.476141,1.462649,0.006383,-0.643406,-0.608267,R2
10.291521,3.262327,1.477857,0.006091,-0.625558,-0.568096,R2
10.226588,3.051033,1.233272,0.035088,-0.588712,-0.564657,R2
10.161655,2.839739,0.988686,0.064084,-0.551865,-0.561218,R2
10.096723,2.628444,0.744101,0.09308,-0.515018,-0.557779,R2
10.03179,2.41715,0.499515,0.122077,-0.478172,-0.55434,R2
9.331618,2.68454,0.545939,0.160518,-0.47656,-0.742054,R2
9.249026,3.014224,0.896288,0.157847,-0.444107,-0.671837,R2
9.213494,2.821965,0.910802,0.135925,-0.426523,-0.630256,R2
9.177962,2.629706,0.925316,0.114002,-0.408938,-0.588676,R2
9.14243,2.437447,0.93983,0.09208,-0.391354,-0.547095,R2
9.106898,2.245188,0.954344,0.070158,-0.37377,-0.505515,R2
9.237211,2.622844,1.39132,0.127545,-0.527471,-0.675633,R1
9.000158,2.840201,1.57039,0.113657,-0.499061,-0.657099,R1
8.763105,3.057558,1.749459,0.099768,-0.470651,-0.638566,R1
8.526052,3.274915,1.928529,0.08588,-0.442241,-0.620032,R1
9.003236,4.863439,1.591707,0.110987,-0.449255,-0.617266,R1
9.480421,6.451962,1.254884,0.136093,-0.456269,-0.614499,R1
9.677239,3.313507,1.756285,-0.058107,-0.330233,-0.470634,R2
9.497517,3.262375,1.895104,-0.053814,-0.308288,-0.430728,R2
9.317795,3.211244,2.033923,-0.049522,-0.286343,-0.390822,R2
9.138072,3.160112,2.172743,-0.045229,-0.264399,-0.350916,R2
8.958349,3.10898,2.311562,-0.040936,-0.242454,-0.31101,R2
9.170395,4.351276,1.95028,-0.018223,-0.234562,-0.3309,R2
8.582644,4.347576,1.45269,0.222513,-0.285064,-0.874585,R2
8.884813,5.336778,1.537471,0.225933,-0.293577,-0.817069,R2
9.186983,6.325979,1.622252,0.229354,-0.30209,-0.759553,R2
9.489152,7.315181,1.707032,0.232774,-0.310604,-0.702038,R2
10.075095,6.210535,1.6183,0.149147,-0.319546,-0.683096,R2
10.661039,5.105889,1.529567,0.065521,-0.328488,-0.664154,R2
9.112813,4.00303,-1.66349,-0.118663,-0.374514,-0.915395,R1
8.604209,4.791521,-1.484375,-0.157176,-0.297404,-0.873965,R1
8.845669,4.332834,-1.064077,-0.168669,-0.260754,-0.83324,R1
9.087128,3.874146,-0.64378,-0.180162,-0.224104,-0.792515,R1
9.328587,3.41546,-0.223482,-0.191655,-0.187455,-0.75179,R1
9.570046,2.956773,0.196816,-0.203148,-0.150805,-0.711065,R1
9.19762,2.97907,0.151057,-0.187972,-0.516089,-0.790046,R2
9.449037,3.222641,0.543439,-0.200959,-0.486577,-0.662559,R2
9.700453,3.466213,0.935821,-0.213947,-0.457064,-0.535073,R2
10.020576,4.691888,0.95504,-0.215759,-0.452219,-0.520217,R2
10.340698,5.917563,0.974258,-0.217571,-0.447375,-0.505361,R2
10.660821,7.143239,0.993477,-0.219383,-0.442531,-0.490505,R2
9.406787,2.301607,0.744801,0.229076,-0.28245,-1.018501,R2
9.639097,2.56437,0.956489,0.251936,-0.261582,-0.972729,R2
9.871407,2.827133,1.168176,0.274797,-0.240714,-0.926957,R2
9.729148,1.862083,1.070766,0.187736,-0.241504,-0.879094,R2
9.586889,0.897033,0.973356,0.100675,-0.242294,-0.831231,R2
9.44463,-0.068016,0.875946,0.013614,-0.243084,-0.783368,R2
8.304244,6.202292,2.236536,0.14358,-0.482956,-0.97486,R1
8.642227,6.974357,2.106345,0.131817,-0.488025,-0.941135,R1
8.980209,7.746421,1.976153,0.120055,-0.493095,-0.90741,R1
9.475355,7.141895,1.479749,0.068254,-0.492895,-0.876274,R1
9.970501,6.537369,0.983345,0.016452,-0.492696,-0.845139,R1
10.465646,5.932843,0.48694,-0.03535,-0.492496,-0.814003,R1
10.405842,6.033273,1.951583,-0.04483,-0.458478,-0.562274,R2
9.942403,4.63452,1.509956,-0.053039,-0.463403,-0.485384,R2
9.478964,3.235767,1.068329,-0.061247,-0.468329,-0.408494,R2
9.129078,2.582748,1.006237,-0.073489,-0.463139,-0.390505,R2
8.779193,1.929729,0.944144,-0.085732,-0.45795,-0.372517,R2
8.429308,1.276709,0.882051,-0.097974,-0.45276,-0.354528,R2
8.631483,3.421253,0.67838,0.195028,-0.270624,-0.797468,R2
8.436985,4.205287,1.099231,0.197026,-0.248126,-0.68444,R2
8.242487,4.98932,1.520082,0.199024,-0.225629,-0.571412,R2
8.04799,5.773353,1.940933,0.201022,-0.203131,-0.458384,R2
8.721566,6.607344,2.01204,0.17632,-0.216918,-0.429054,R2
9.395144,7.441335,2.083147,0.151618,-0.230706,-0.399724,R2
9.849876,1.835747,0.813517,0.059606,-0.501084,-1.110543,R2
9.746767,2.176363,1.134331,0.024919,-0.50671,-1.015295,R2
9.477329,2.278358,1.011665,0.018429,-0.485923,-0.929723,R2
9.207891,2.380352,0.888999,0.011938,-0.465136,-0.84415,R2
8.938454,2.482347,0.766334,0.005447,-0.44435,-0.758578,R2
8.669016,2.584341,0.643668,-0.001044,-0.423563,-0.673006,R2
8.078175,2.93573,0.724904,0.148112,-0.22467,-0.537403,R2
7.843906,3.306992,1.308773,0.19244,-0.199246,-0.362142,R2
7.609637,3.678255,1.892642,0.236768,-0.173821,-0.18688,R2
7.923533,4.729857,1.943447,0.222893,-0.179228,-0.220738,R2
8.237429,5.78146,1.994251,0.209018,-0.184635,-0.254596,R2
8.551325,6.833063,2.045057,0.195144,-0.190042,-0.288454,R2
9.534842,1.856525,1.121239,-0.019066,-0.260244,-0.903885,R2
9.434084,2.1714,1.169168,0.007897,-0.250531,-0.789467,R2
9.333325,2.486276,1.217097,0.03486,-0.240818,-0.67505,R2
9.232567,2.801151,1.265026,0.061824,-0.231105,-0.560633,R2
9.131809,3.116026,1.312955,0.088787,-0.221392,-0.446216,R2
9.311752,3.434758,1.590172,0.084121,-0.217632,-0.383048,R2
9.238351,3.031349,0.827595,-0.452387,-0.412415,-0.809475,R1
9.740335,2.844551,0.848162,-0.324877,-0.369293,-0.788054,R1
10.24232,2.657752,0.86873,-0.197366,-0.326171,-0.766633,R1
10.744305,2.470953,0.889298,-0.069855,-0.283049,-0.745211,R1
11.246289,2.284154,0.909866,0.057656,-0.239928,-0.72379,R1
10.81023,2.381706,1.004929,0.071959,-0.226214,-0.717833,R1
10.513898,1.709087,0.551191,-0.249506,-0.41566,-0.834063,R2
10.286022,1.420321,0.91825,-0.205986,-0.386272,-0.801864,R2
10.058147,1.131556,1.285309,-0.162467,-0.356885,-0.769664,R2
9.932437,1.495356,1.38192,-0.129072,-0.353601,-0.727616,R2
9.806726,1.859156,1.478532,-0.095678,-0.350318,-0.685568,R2
9.681016,2.222956,1.575144,-0.062283,-0.347035,-0.643519,R2
9.454124,2.914139,0.452422,-0.002709,-0.430337,-0.62768,R2
9.267525,2.81419,0.759563,0.013357,-0.409211,-0.564544,R2
9.080925,2.714242,1.066704,0.029424,-0.388086,-0.501408,R2
9.152707,2.939173,0.9647,0.034115,-0.378448,-0.479616,R2
9.224489,3.164105,0.862697,0.038807,-0.36881,-0.457825,R2
9.29627,3.389038,0.760694,0.043498,-0.359172,-0.436033,R2
9.772591,3.155007,0.911871,-0.090345,-0.386603,-0.64501,R1
9.528954,2.610798,1.195758,-0.092537,-0.367779,-0.576293,R1
9.285316,2.066589,1.479645,-0.094729,-0.348956,-0.507575,R1
9.54608,2.200693,1.498932,-0.100149,-0.346987,-0.482509,R1
9.806843,2.334796,1.518218,-0.10557,-0.345019,-0.457443,R1
10.067607,2.4689,1.537504,-0.11099,-0.343051,-0.432377,R1
8.741166,1.805786,0.51318,0.076982,-0.254122,-0.632072,R1
8.744314,1.758805,0.909044,0.016022,-0.261272,-0.545996,R1
8.747463,1.711824,1.304906,-0.044939,-0.268423,-0.45992,R1
8.750611,1.664843,1.70077,-0.105899,-0.275573,-0.373845,R1
9.239407,2.05279,1.440822,-0.095628,-0.267811,-0.379906,R1
9.728203,2.440738,1.180875,-0.085358,-0.26005,-0.385967,R1
9.341965,2.901271,1.902334,0.038457,-0.106713,-1.418645,R1
9.222993,2.831595,1.818752,0.125215,-0.117666,-1.236834,R1
9.104021,2.761919,1.735169,0.211973,-0.128619,-1.055023,R1
8.985049,2.692244,1.651586,0.29873,-0.139572,-0.873212,R1
8.866077,2.622568,1.568003,0.385488,-0.150525,-0.691401,R1
9.525091,3.807807,1.540286,0.398349,-0.157761,-0.590957,R1
9.452621,2.689495,1.973432,-0.07376,-0.537487,-0.520912,R2
9.458303,2.804554,1.989407,-0.070447,-0.53358,-0.518226,R2
9.463985,2.919612,2.005382,-0.067134,-0.529673,-0.51554,R2
9.469668,3.03467,2.021357,-0.063821,-0.525766,-0.512855,R2
9.47535,3.149729,2.037331,-0.060508,-0.521859,-0.510169,R2
9.346752,2.958575,1.874729,-0.07754,-0.506267,-0.560922,R2
10.221089,2.44314,1.234961,0.018583,-0.496645,-0.73954,R1
10.13192,2.405802,1.119499,-0.02935,-0.468747,-0.73056,R1
10.159901,2.3403,1.331684,0.008615,-0.450058,-0.730304,R1
10.187882,2.274797,1.543869,0.046579,-0.43137,-0.730047,R1
10.215864,2.209294,1.756055,0.084544,-0.412681,-0.72979,R1
10.243845,2.143791,1.96824,0.122509,-0.393993,-0.729533,R1
8.568459,4.99331,1.230578,0.071502,-0.500162,-0.845726,R2
8.445251,5.089924,0.896255,0.160901,-0.507573,-0.801141,R2
8.322042,5.186537,0.561932,0.250299,-0.514985,-0.756555,R2
9.150387,4.386203,0.726254,0.231042,-0.535434,-0.684881,R2
9.978732,3.58587,0.890575,0.211785,-0.555884,-0.613207,R2
10.807077,2.785537,1.054897,0.192527,-0.576333,-0.541533,R2
9.295201,3.819021,2.445384,0.017612,-0.557937,-0.59991,R1
9.061813,4.483008,2.547602,0.008786,-0.552093,-0.603816,R1
8.828425,5.146994,2.64982,-4.00E-05,-0.546249,-0.607722,R1
8.999088,5.646402,2.223599,0.013252,-0.536472,-0.609144,R1
9.16975,6.14581,1.797377,0.026543,-0.526696,-0.610565,R1
9.340413,6.645218,1.371156,0.039835,-0.516919,-0.611987,R1
7.630929,0.345783,1.435065,0.033134,-0.471395,-0.577326,R2
7.411946,-1.393461,1.474631,-0.008888,-0.479294,-0.475892,R2
8.043084,-1.144223,1.801788,-0.009166,-0.485219,-0.511384,R2
8.674223,-0.894985,2.128945,-0.009445,-0.491145,-0.546877,R2
9.305361,-0.645747,2.456102,-0.009723,-0.49707,-0.58237,R2
9.9365,-0.396509,2.783259,-0.010001,-0.502996,-0.617863,R2
10.419991,4.356656,1.707594,0.244461,-0.458532,-0.472663,R2
9.613722,4.529216,1.682096,0.184433,-0.450756,-0.362937,R2
8.807454,4.701776,1.656598,0.124406,-0.442981,-0.253211,R2
8.001186,4.874336,1.6311,0.064378,-0.435205,-0.143485,R2
7.892828,3.769299,1.277842,0.064639,-0.427368,-0.19107,R2
7.784471,2.664261,0.924583,0.064901,-0.419532,-0.238656,R2
9.446453,1.314447,1.88201,-0.126468,-0.369926,-0.695863,R3
9.383943,1.947831,1.293027,-0.021042,-0.353946,-0.688707,R3
9.321432,2.581215,0.704043,0.084384,-0.337966,-0.681551,R3
9.258922,3.214599,0.11506,0.18981,-0.321986,-0.674396,R3
9.196411,3.847983,-0.473923,0.295236,-0.306006,-0.66724,R3
9.066158,3.867866,-0.215494,0.224152,-0.311544,-0.643587,R3
9.532291,3.819663,2.00083,0.078858,-0.561252,-0.788244,R2
10.035806,5.178592,2.019622,0.062378,-0.581432,-0.773888,R2
10.53932,6.537521,2.038414,0.045898,-0.601611,-0.759532,R2
11.042833,7.896451,2.057206,0.029418,-0.621791,-0.745176,R2
11.247085,7.27095,1.803173,-0.007416,-0.621446,-0.724526,R2
11.451336,6.645449,1.54914,-0.04425,-0.621101,-0.703876,R2
9.938473,4.527838,2.69214,-0.031412,-0.481698,-0.269164,R2
9.900195,4.99856,2.946045,-0.126563,-0.496853,-0.217044,R2
9.755405,4.399026,2.504304,-0.110897,-0.501238,-0.214326,R2
9.610617,3.799492,2.062562,-0.09523,-0.505624,-0.211609,R2
9.465828,3.199957,1.620821,-0.079563,-0.510009,-0.208891,R2
9.321038,2.600423,1.179079,-0.063896,-0.514395,-0.206174,R2
9.989335,2.654603,1.084114,0.209324,-0.413224,-0.509764,R2
9.80068,2.402205,0.747556,0.245257,-0.404726,-0.495071,R2
9.612025,2.149806,0.410998,0.281191,-0.396229,-0.480378,R2
9.42337,1.897408,0.074439,0.317125,-0.387732,-0.465685,R2
9.323379,1.963237,0.045455,0.232453,-0.401926,-0.448806,R2
9.223387,2.029067,0.016472,0.147782,-0.416121,-0.431926,R2
10.456624,1.641339,1.396762,0.351553,-0.506957,-0.489329,R2
10.70546,0.993471,1.829675,0.446345,-0.448657,-0.471361,R2
10.703829,2.845983,2.081729,0.426182,-0.455595,-0.416461,R2
10.702198,4.698493,2.333784,0.406019,-0.462533,-0.361561,R2
10.700566,6.551005,2.585839,0.385856,-0.469471,-0.306661,R2
